order_id,product_id,product_name,category,price,date,total,month
12561,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-03,1140,2023-04
12561,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-03,1140,2023-04
12561,83,Pork Buns,Buns,90,2023-04-03,1140,2023-04
12562,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-03,960,2023-04
12562,83,Pork Buns,Buns,90,2023-04-03,960,2023-04
12562,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-03,960,2023-04
12562,83,Pork Buns,Buns,90,2023-04-03,960,2023-04
12562,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-03,960,2023-04
12562,84,Vegetarian Mushroom Buns,Buns,100,2023-04-03,960,2023-04
12563,84,Vegetarian Mushroom Buns,Buns,100,2023-04-03,860,2023-04
12563,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,860,2023-04
12563,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-03,860,2023-04
12563,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-03,860,2023-04
12563,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-03,860,2023-04
12564,84,Vegetarian Mushroom Buns,Buns,100,2023-04-03,1500,2023-04
12564,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-03,1500,2023-04
12564,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-03,1500,2023-04
12564,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-03,1500,2023-04
12564,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1500,2023-04
12564,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-03,1500,2023-04
12564,84,Vegetarian Mushroom Buns,Buns,100,2023-04-03,1500,2023-04
12565,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-03,1110,2023-04
12565,84,Vegetarian Mushroom Buns,Buns,100,2023-04-03,1110,2023-04
12565,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1110,2023-04
12565,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1110,2023-04
12566,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-03,1680,2023-04
12566,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-03,1680,2023-04
12566,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-03,1680,2023-04
12566,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-03,1680,2023-04
12566,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-03,1680,2023-04
12566,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-03,1680,2023-04
12566,83,Pork Buns,Buns,90,2023-04-03,1680,2023-04
12567,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-03,490,2023-04
12567,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-03,490,2023-04
12567,83,Pork Buns,Buns,90,2023-04-03,490,2023-04
12567,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-03,490,2023-04
12568,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-03,1000,2023-04
12568,83,Pork Buns,Buns,90,2023-04-03,1000,2023-04
12568,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-03,1000,2023-04
12568,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1000,2023-04
12568,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-03,1000,2023-04
12569,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-03,1110,2023-04
12569,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-03,1110,2023-04
12569,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-03,1110,2023-04
12569,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-03,1110,2023-04
12569,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-03,1110,2023-04
12569,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-03,1110,2023-04
12569,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-03,1110,2023-04
12570,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-03,1150,2023-04
12570,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1150,2023-04
12570,83,Pork Buns,Buns,90,2023-04-03,1150,2023-04
12570,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-03,1150,2023-04
12570,84,Vegetarian Mushroom Buns,Buns,100,2023-04-03,1150,2023-04
12570,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-03,1150,2023-04
12571,83,Pork Buns,Buns,90,2023-04-03,250,2023-04
12571,83,Pork Buns,Buns,90,2023-04-03,250,2023-04
12571,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-03,250,2023-04
12572,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-03,1150,2023-04
12572,30,Shrimp Fried Rice,Fried Rice,240,2023-04-03,1150,2023-04
12572,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-03,1150,2023-04
12572,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-03,1150,2023-04
12572,30,Shrimp Fried Rice,Fried Rice,240,2023-04-03,1150,2023-04
12572,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-03,1150,2023-04
12573,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-03,1380,2023-04
12573,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-03,1380,2023-04
12573,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-03,1380,2023-04
12573,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-03,1380,2023-04
12573,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-03,1380,2023-04
12573,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-03,1380,2023-04
12574,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-03,1380,2023-04
12574,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1380,2023-04
12574,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-03,1380,2023-04
12574,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-03,1380,2023-04
12574,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1380,2023-04
12574,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-03,1380,2023-04
12575,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-03,1340,2023-04
12575,30,Shrimp Fried Rice,Fried Rice,240,2023-04-03,1340,2023-04
12575,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-03,1340,2023-04
12575,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-03,1340,2023-04
12575,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-03,1340,2023-04
12576,84,Vegetarian Mushroom Buns,Buns,100,2023-04-03,1030,2023-04
12576,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-03,1030,2023-04
12576,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-03,1030,2023-04
12576,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-03,1030,2023-04
12576,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-03,1030,2023-04
12577,83,Pork Buns,Buns,90,2023-04-03,1080,2023-04
12577,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-03,1080,2023-04
12577,83,Pork Buns,Buns,90,2023-04-03,1080,2023-04
12577,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-03,1080,2023-04
12577,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-03,1080,2023-04
12577,30,Shrimp Fried Rice,Fried Rice,240,2023-04-03,1080,2023-04
12578,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1090,2023-04
12578,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-03,1090,2023-04
12578,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-03,1090,2023-04
12578,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-03,1090,2023-04
12579,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-03,470,2023-04
12579,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-03,470,2023-04
12580,84,Vegetarian Mushroom Buns,Buns,100,2023-04-03,170,2023-04
12580,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-03,170,2023-04
12581,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-03,830,2023-04
12581,30,Shrimp Fried Rice,Fried Rice,240,2023-04-03,830,2023-04
12581,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,830,2023-04
12582,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-03,430,2023-04
12582,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-03,430,2023-04
12582,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-03,430,2023-04
12583,83,Pork Buns,Buns,90,2023-04-03,1140,2023-04
12583,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1140,2023-04
12583,30,Shrimp Fried Rice,Fried Rice,240,2023-04-03,1140,2023-04
12583,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-03,1140,2023-04
12583,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-03,1140,2023-04
12584,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-03,1640,2023-04
12584,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-03,1640,2023-04
12584,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1640,2023-04
12584,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-03,1640,2023-04
12584,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-03,1640,2023-04
12584,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1640,2023-04
12584,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-03,1640,2023-04
12585,30,Shrimp Fried Rice,Fried Rice,240,2023-04-03,870,2023-04
12585,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-03,870,2023-04
12585,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-03,870,2023-04
12586,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-03,1210,2023-04
12586,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-03,1210,2023-04
12586,84,Vegetarian Mushroom Buns,Buns,100,2023-04-03,1210,2023-04
12586,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-03,1210,2023-04
12586,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-03,1210,2023-04
12586,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-03,1210,2023-04
12586,30,Shrimp Fried Rice,Fried Rice,240,2023-04-03,1210,2023-04
12587,84,Vegetarian Mushroom Buns,Buns,100,2023-04-04,1190,2023-04
12587,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,1190,2023-04
12587,30,Shrimp Fried Rice,Fried Rice,240,2023-04-04,1190,2023-04
12587,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,1190,2023-04
12587,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,1190,2023-04
12587,84,Vegetarian Mushroom Buns,Buns,100,2023-04-04,1190,2023-04
12587,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-04,1190,2023-04
12588,83,Pork Buns,Buns,90,2023-04-04,580,2023-04
12588,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,580,2023-04
12588,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,580,2023-04
12589,84,Vegetarian Mushroom Buns,Buns,100,2023-04-04,820,2023-04
12589,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-04,820,2023-04
12589,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-04,820,2023-04
12589,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-04,820,2023-04
12590,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-04,560,2023-04
12590,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-04,560,2023-04
12591,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-04,790,2023-04
12591,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-04,790,2023-04
12591,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-04,790,2023-04
12592,83,Pork Buns,Buns,90,2023-04-04,1470,2023-04
12592,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-04,1470,2023-04
12592,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-04,1470,2023-04
12592,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,1470,2023-04
12592,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,1470,2023-04
12592,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-04,1470,2023-04
12592,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-04,1470,2023-04
12593,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-04,1200,2023-04
12593,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-04,1200,2023-04
12593,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-04,1200,2023-04
12593,83,Pork Buns,Buns,90,2023-04-04,1200,2023-04
12593,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,1200,2023-04
12593,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-04,1200,2023-04
12593,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,1200,2023-04
12594,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,700,2023-04
12594,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,700,2023-04
12594,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-04,700,2023-04
12595,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-04,690,2023-04
12595,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-04,690,2023-04
12595,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,690,2023-04
12596,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,580,2023-04
12596,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-04,580,2023-04
12596,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,580,2023-04
12596,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-04,580,2023-04
12597,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,330,2023-04
12597,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-04,330,2023-04
12598,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-04,1620,2023-04
12598,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-04,1620,2023-04
12598,30,Shrimp Fried Rice,Fried Rice,240,2023-04-04,1620,2023-04
12598,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-04,1620,2023-04
12598,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-04,1620,2023-04
12598,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-04,1620,2023-04
12598,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-04,1620,2023-04
12599,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-04,960,2023-04
12599,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,960,2023-04
12599,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-04,960,2023-04
12599,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-04,960,2023-04
12600,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-04,490,2023-04
12600,84,Vegetarian Mushroom Buns,Buns,100,2023-04-04,490,2023-04
12600,84,Vegetarian Mushroom Buns,Buns,100,2023-04-04,490,2023-04
12601,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-04,770,2023-04
12601,30,Shrimp Fried Rice,Fried Rice,240,2023-04-04,770,2023-04
12601,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,770,2023-04
12601,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-04,770,2023-04
12602,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-04,710,2023-04
12602,30,Shrimp Fried Rice,Fried Rice,240,2023-04-04,710,2023-04
12602,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-04,710,2023-04
12603,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-04,660,2023-04
12603,84,Vegetarian Mushroom Buns,Buns,100,2023-04-04,660,2023-04
12603,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,660,2023-04
12604,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-04,1040,2023-04
12604,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-04,1040,2023-04
12604,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,1040,2023-04
12604,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-04,1040,2023-04
12604,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-04,1040,2023-04
12605,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-04,370,2023-04
12605,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,370,2023-04
12605,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-04,370,2023-04
12606,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-04,860,2023-04
12606,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,860,2023-04
12606,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-04,860,2023-04
12606,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,860,2023-04
12607,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-04,1130,2023-04
12607,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-04,1130,2023-04
12607,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,1130,2023-04
12607,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-04,1130,2023-04
12607,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,1130,2023-04
12607,30,Shrimp Fried Rice,Fried Rice,240,2023-04-04,1130,2023-04
12608,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-04,630,2023-04
12608,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-04,630,2023-04
12609,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-04,1160,2023-04
12609,30,Shrimp Fried Rice,Fried Rice,240,2023-04-04,1160,2023-04
12609,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-04,1160,2023-04
12609,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,1160,2023-04
12609,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-04,1160,2023-04
12610,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-04,600,2023-04
12610,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,600,2023-04
12610,30,Shrimp Fried Rice,Fried Rice,240,2023-04-04,600,2023-04
12611,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-04,990,2023-04
12611,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-04,990,2023-04
12611,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,990,2023-04
12611,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,990,2023-04
12611,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-04,990,2023-04
12612,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-04,920,2023-04
12612,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-04,920,2023-04
12612,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-04,920,2023-04
12612,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-04,920,2023-04
12612,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-04,920,2023-04
12613,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-04,1720,2023-04
12613,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-04,1720,2023-04
12613,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,1720,2023-04
12613,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-04,1720,2023-04
12613,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-04,1720,2023-04
12613,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-04,1720,2023-04
12613,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-04,1720,2023-04
12614,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,1440,2023-04
12614,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,1440,2023-04
12614,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-04,1440,2023-04
12614,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-04,1440,2023-04
12614,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,1440,2023-04
12614,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-04,1440,2023-04
12615,30,Shrimp Fried Rice,Fried Rice,240,2023-04-04,1420,2023-04
12615,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-04,1420,2023-04
12615,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-04,1420,2023-04
12615,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-04,1420,2023-04
12615,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-04,1420,2023-04
12615,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-04,1420,2023-04
12616,84,Vegetarian Mushroom Buns,Buns,100,2023-04-05,1050,2023-04
12616,30,Shrimp Fried Rice,Fried Rice,240,2023-04-05,1050,2023-04
12616,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-05,1050,2023-04
12616,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-05,1050,2023-04
12617,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-05,1360,2023-04
12617,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-05,1360,2023-04
12617,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-05,1360,2023-04
12617,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-05,1360,2023-04
12617,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-05,1360,2023-04
12617,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-05,1360,2023-04
12618,83,Pork Buns,Buns,90,2023-04-05,650,2023-04
12618,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-05,650,2023-04
12618,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-05,650,2023-04
12619,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-05,680,2023-04
12619,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-05,680,2023-04
12619,83,Pork Buns,Buns,90,2023-04-05,680,2023-04
12620,83,Pork Buns,Buns,90,2023-04-05,920,2023-04
12620,84,Vegetarian Mushroom Buns,Buns,100,2023-04-05,920,2023-04
12620,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-05,920,2023-04
12620,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-05,920,2023-04
12620,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-05,920,2023-04
12621,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-05,1650,2023-04
12621,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-05,1650,2023-04
12621,84,Vegetarian Mushroom Buns,Buns,100,2023-04-05,1650,2023-04
12621,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-05,1650,2023-04
12621,30,Shrimp Fried Rice,Fried Rice,240,2023-04-05,1650,2023-04
12621,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-05,1650,2023-04
12621,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-05,1650,2023-04
12622,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-05,490,2023-04
12622,84,Vegetarian Mushroom Buns,Buns,100,2023-04-05,490,2023-04
12622,84,Vegetarian Mushroom Buns,Buns,100,2023-04-05,490,2023-04
12622,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-05,490,2023-04
12623,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-05,1060,2023-04
12623,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-05,1060,2023-04
12623,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-05,1060,2023-04
12623,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-05,1060,2023-04
12624,30,Shrimp Fried Rice,Fried Rice,240,2023-04-05,890,2023-04
12624,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-05,890,2023-04
12624,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-05,890,2023-04
12624,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-05,890,2023-04
12625,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-05,1250,2023-04
12625,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-05,1250,2023-04
12625,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-05,1250,2023-04
12625,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-05,1250,2023-04
12625,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-05,1250,2023-04
12626,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-05,1540,2023-04
12626,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-05,1540,2023-04
12626,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-05,1540,2023-04
12626,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-05,1540,2023-04
12626,84,Vegetarian Mushroom Buns,Buns,100,2023-04-05,1540,2023-04
